116	914	2	892683732
654	98	5	887864641
455	15	2	879110767
209	688	1	883589626
712	102	4	874956543
682	443	3	888520977
298	1142	4	884183572
784	328	3	891387502
303	38	1	879484981
908	648	4	879722333
877	159	4	882678512
70	135	4	884065387
130	69	5	875216718
782	308	4	891498030
59	229	3	888205921
903	121	3	891031487
853	340	1	879364744
258	690	4	885700811
407	521	3	884201716
846	837	5	883948495
470	7	3	879178518
519	909	5	883250148
302	270	2	879436785
125	1246	2	892838687
639	971	4	891239913
281	331	3	881200491
213	985	3	878955164
7	543	3	891351772
290	193	4	880473802
405	219	5	885548384
758	1016	4	880672855
347	164	3	881654752
642	395	5	885604187
682	1305	3	888522021
447	96	5	878855847
627	276	2	879530173
296	100	5	884196489
804	176	4	879441702
743	289	3	881277357
586	172	4	884058708
782	328	5	891498030
406	276	4	879539824
660	449	3	891201796
486	258	5	879874064
796	232	3	893048911
437	1091	3	880143392
435	219	5	884133691
823	55	4	878438484
293	76	3	888906824
880	407	1	880175503
271	62	2	885849386
25	837	4	885852611
416	915	5	893212483
253	591	3	891628358
299	45	3	878192238
91	31	5	891438875
11	434	4	891904270
613	126	5	891227338
92	663	4	875653914
232	705	5	888549838
909	326	4	891919458
505	313	5	889332743
715	1	5	875961843
616	326	3	891224590
217	1228	2	889070050
399	181	3	882342689
296	815	3	884196806
707	208	5	886285939
334	1108	4	891549632
896	288	3	887235788
771	242	4	880659235
314	276	1	877886413
938	290	3	891356679
940	683	3	884800988
833	1353	3	875035885
164	276	3	889401771
405	8	4	885545015
385	89	4	879441853
191	86	5	891562417
299	432	3	877880612
87	1177	1	879877280
889	718	4	880176807
438	1	4	879868096
267	62	3	878973597
828	198	4	891036492
804	187	4	879441973
564	344	4	888718521
664	692	3	878152048
886	200	3	876031573
889	291	3	880182815
239	1099	5	889179253
880	748	4	892958250
846	22	4	883948222
246	161	3	884921679
405	1176	3	885549942
624	100	5	879792581
10	617	5	877892160
591	712	3	891040366
694	485	4	875728952
18	26	4	880129731
592	854	5	882955948
328	155	4	885048198
280	68	3	891701066
59	622	4	888206015
406	294	3	879445250
573	135	4	885843964
655	1106	2	891817472
943	172	4	888638940
805	597	3	881695080
776	22	5	891628752
866	344	2	891221165
487	194	5	883446322
305	151	4	886324433
233	478	5	877661437
321	485	4	879439787
758	780	5	882054468
130	1246	3	876252497
766	8	5	891309329
773	90	4	888539643
181	1068	1	878962052
145	150	5	875270655
194	623	1	879551637
835	131	5	891033560
279	763	3	875297522
730	1012	5	880310426
919	293	4	875288681
896	198	4	887158636
683	678	1	893283948
916	402	3	880845177
648	218	3	884883424
276	290	4	874786854
896	1423	2	887160631
833	198	4	875123677
338	525	4	879438449
830	229	2	891561937
343	237	4	876402738
178	993	5	882824592
70	109	3	884066514
94	588	4	885873006
181	1282	1	878962496
682	94	3	888522021
159	310	5	880989865
60	60	5	883327734
345	49	3	884993505
477	20	4	875941888
45	21	3	881014193
594	292	3	874780864
224	1039	5	888082552
344	928	2	884900409
221	475	4	875244204
870	1042	2	879902127
710	89	4	882063736
691	631	4	875543025
682	176	4	888521195
733	130	2	879544411
194	526	4	879521087
675	303	5	889488522
379	124	5	883156810
395	748	3	883762577
204	9	5	892513979
183	144	3	891479783
848	183	3	887038104
648	49	2	884881679
77	276	2	884732991
268	1303	1	875744228
539	127	3	879788046
216	1035	1	880245238
303	780	5	879483900
343	177	4	876407252
868	180	4	877104913
745	520	3	880123696
854	124	5	882814570
798	208	3	875639010
711	114	5	879992870
437	696	3	880142991
796	236	4	893048149
358	221	5	891269077
671	237	5	884037003
588	578	5	890029212
279	1093	4	875298330
563	566	4	880507042
66	237	4	883601355
659	170	3	891045943
877	269	4	882676098
17	222	3	885272751
497	100	4	878759828
460	146	4	882912370
885	91	3	885714820
62	188	3	879373638
918	213	5	891988054
154	288	3	879138235
373	529	4	877105901
897	173	3	879990779
5	216	1	875720967
587	902	2	892871584
727	1273	3	883713286
655	729	2	887476031
815	9	4	878691739
297	275	5	874954260
831	307	2	891354064
622	1419	2	882672120
679	419	3	884487514
256	1028	4	882151690
18	175	4	880130431
869	1134	1	884492445
871	908	3	888192745
648	496	4	884796822
271	703	3	885848559
5	94	3	878844651
919	591	3	875289667
605	523	5	879424345
863	359	3	889289158
825	413	3	889020940
693	693	3	875482860
766	510	3	891310038
109	175	1	880577734
435	194	4	884131627
731	378	1	886187652
308	1286	3	887738151
393	136	5	889555050
399	1246	1	882511876
841	689	5	889067253
113	237	3	875076246
246	201	5	884921594
139	458	4	879538578
393	259	4	887742851
374	1059	2	883627906
23	176	3	874785843
85	124	5	882813248
151	425	4	879528647
560	109	3	879976651
130	222	4	874953769
870	55	3	879713899
81	222	2	876533619
804	108	3	879443819
682	357	3	888516979
220	306	4	881197664
700	651	4	884493712
901	38	3	877131087
883	656	5	891695666
709	164	3	879848120
370	134	4	879434859
887	969	5	881379954
707	9	5	880059647
496	22	4	876065259
187	651	5	879465566
666	147	3	880313661
707	153	3	886286844
124	11	5	890287645
672	220	2	879787729
436	226	4	887770640
43	40	3	883956468
437	746	4	880141335
280	946	4	891701027
268	194	4	875310352
676	539	4	892685920
207	291	3	876018608
215	474	4	891435022
397	498	4	885349955
303	229	3	879468581
939	274	5	880261334
913	186	3	880946006
548	254	1	891043999
158	70	4	880135118
399	68	3	882347577
518	1	4	876823143
536	62	4	882360873
313	448	3	891014956
741	651	4	891018507
41	31	3	890687473
16	282	5	877718755
174	395	1	886515154
358	582	5	891269723
545	395	4	879901092
184	855	4	889909474
387	408	4	886484492
312	835	5	891712535
682	75	4	888518185
312	408	4	891698174
56	97	3	892677186
840	166	5	891204798
892	470	4	886609977
526	125	2	885682657
833	931	4	879818760
453	651	4	877554743
525	1011	3	881086274
734	166	3	891022849
256	974	3	882164059
752	340	4	891208077
825	455	4	880756796
405	417	2	885548836
276	653	5	874795729
455	405	3	879109764
457	739	4	882549483
503	823	2	879438817
551	219	5	892784479
751	196	4	889133039
655	1278	2	887433780
894	25	2	880416137
903	824	3	891031833
44	443	5	878348289
747	269	4	888638183
462	261	2	886365773
445	919	1	891200233
792	13	4	877910822
250	993	5	878089881
514	50	5	875462466
293	240	2	888905086
82	482	4	878769668
280	284	3	891701090
933	80	2	874938689
447	150	4	878854438
840	99	5	891204509
541	255	3	884046321
329	515	4	891655932
751	1446	2	889298694
181	129	2	878962279
392	165	5	891038433
6	523	5	883601528
316	223	4	880853849
85	357	4	879454045
26	302	5	891386368
618	471	3	891309041
367	331	4	876689418
291	427	4	874868304
256	722	3	882165269
548	683	4	891042954
561	15	3	885809291
373	161	4	877105005
271	963	5	885848518
99	829	4	885679382
896	217	2	887161198
684	88	4	878761788
305	1101	4	886323563
174	953	5	886514377
13	783	3	886304188
642	73	4	885605735
18	960	4	880131004
92	116	3	875640251
94	1135	4	891722646
109	257	5	880563331
870	87	5	889717575
246	254	1	884924710
714	300	5	892778035
939	298	5	880261184
806	511	5	882387520
130	185	5	875217033
90	488	5	891384065
234	843	2	892334400
340	946	5	884991647
91	234	5	891439503
577	623	5	880475149
405	79	5	885544798
749	930	3	878849558
392	260	1	891037790
627	403	2	879530694
385	526	3	879445098
456	111	3	881371942
22	24	5	878888026
711	660	5	879994825
825	276	1	880756575
374	68	1	880396622
438	121	5	879868328
87	303	3	879875471
621	208	4	874962824
457	229	4	882392853
405	401	1	885547448
128	603	5	879966839
704	488	5	891397570
426	289	2	879441754
75	137	4	884050102
407	169	5	875042642
892	1	5	886608185
95	737	3	879197021
436	1522	2	887771123
727	539	2	883708523
405	1266	1	885549634
144	778	4	888106044
784	271	3	891387623
693	300	2	875481397
54	302	4	880928519
916	721	4	880845049
13	287	1	882141459
388	678	4	886442062
7	89	5	891351082
620	563	5	889987682
329	194	3	891656429
804	203	4	879442122
449	276	5	879958705
415	174	5	879439864
504	9	4	887831567
346	660	2	874948979
535	171	3	879618414
446	748	2	879787149
537	714	3	886031886
294	475	5	877819310
428	294	4	885943651
334	371	2	891547283
561	171	5	885807261
417	1446	3	879648824
843	1039	3	879446215
940	751	3	884801227
738	82	5	892844079
852	408	5	891036843
201	219	4	884112673
844	95	4	877388040
922	550	3	891450805
458	97	1	886397931
526	258	3	885681860
536	230	5	882359779
587	539	3	892871437
276	595	2	874787195
731	8	2	886184681
846	785	4	883950364
233	14	4	876021262
774	194	3	888555998
545	68	4	879899266
808	872	5	883949986
370	209	5	879435461
128	622	4	879968332
201	1227	1	884140787
279	382	4	875312947
693	192	2	875482477
430	56	4	877226323
457	747	4	882397787
761	237	5	876190417
640	96	5	874778240
291	1012	4	874805892
843	179	4	879446774
405	997	1	885547644
711	213	5	879994390
699	1129	3	878882319
393	380	2	887746482
554	132	4	876550453
280	218	4	891701474
499	132	4	885599040
815	494	5	878696093
274	294	3	878944379
487	56	4	883528441
889	399	3	880182359
566	186	3	881649893
698	195	4	886366483
572	1171	3	879449734
380	483	4	885478668
689	260	3	879211543
921	111	4	879380097
620	740	5	889987349
330	496	5	876546172
561	644	3	885807743
452	212	2	885490812
42	54	4	881108982
90	170	5	891383561
311	72	4	884365686
89	277	4	879441271
886	380	3	876032929
178	469	3	882827870
268	421	3	876513927
206	1432	1	888180082
62	209	4	879373849
844	2	4	877387933
882	211	4	879867431
244	193	4	880605638
838	134	3	887066304
495	200	5	888637768
619	750	3	885953537
643	89	3	891448630
752	750	2	891207791
864	50	5	877214085
8	241	4	879362423
561	109	1	885810271
708	125	4	877325601
558	15	3	879436140
891	531	4	883430128
65	660	5	879216880
643	356	4	891448218
333	153	4	891045496
195	1407	2	874825826
518	696	5	876823266
305	735	4	886324128
582	475	5	882961000
752	326	1	891208299
772	327	4	877533873
875	652	5	876465275
715	83	4	875963792
388	1	5	886436813
254	102	3	886473929
537	569	2	886032183
904	724	4	879735616
435	327	3	884130765
618	501	4	891308884
506	663	4	874874947
129	873	1	883245452
154	143	3	879139003
267	206	5	878974783
210	200	5	887737040
328	1109	3	885047100
910	831	1	881421142
871	896	3	888192858
399	763	2	882340900
747	285	5	888732899
627	693	2	879530205
405	584	1	885548785
194	95	3	879521719
421	517	2	892241491
886	62	3	876033265
543	519	4	875662979
457	175	5	882547139
354	692	2	891307114
354	497	4	891217160
559	1556	3	891033759
535	79	3	879618502
682	26	3	888517986
200	1139	3	884130484
349	544	4	879465933
617	174	1	883788820
798	121	5	875295930
452	461	4	875273609
738	755	3	875350913
870	431	3	885586224
308	295	3	887741461
207	238	2	876079087
677	7	4	889399171
8	79	4	879362286
660	179	4	891200073
788	317	4	880869945
113	50	5	875076416
828	325	2	891035438
392	663	4	891039049
59	230	4	888205714
670	245	4	877974070
535	655	4	879618385
373	705	4	877099934
486	324	4	879874262
770	117	5	875971989
92	410	3	875640583
922	739	3	891448516
214	294	3	891542520
735	298	4	876698897
271	77	4	885849231
447	227	2	878856233
323	98	4	878739699
787	306	3	888979007
569	248	4	879793741
843	164	3	879443297
85	488	4	879455197
326	403	3	879876976
457	405	5	882553113
323	121	3	878739618
347	157	5	881654567
472	916	5	892790627
640	1016	3	886474538
620	768	5	889988069
186	291	4	879023073
227	756	3	879035658
131	269	5	883681723
131	275	2	883681384
648	225	1	882212527
536	229	4	882361142
615	886	2	879447692
268	268	5	876513491
588	29	3	890027063
339	709	5	891032982
5	90	3	875636297
178	203	4	882826242
450	509	4	882398567
504	257	5	887831753
927	240	3	879177456
592	330	3	882607606
533	484	3	879190724
557	254	4	880485908
797	948	1	879439230
894	59	5	882404397
454	135	2	888266433
286	4	5	877531899
102	588	4	883748450
521	566	3	885254925
7	605	4	891353290
901	69	5	877132346
506	646	4	874874947
268	1065	4	875310824
435	919	5	884132184
425	474	4	890347138
766	588	3	891309484
548	100	5	891044304
862	151	5	879304196
452	482	5	885544110
159	1254	1	884360361
168	258	4	884286863
1	85	3	875073180
857	898	5	883432141
284	328	4	885329322
875	514	5	876465112
472	318	5	892791017
456	1	2	881371548
500	1441	2	885237683
264	179	5	886122031
58	1104	2	884305679
412	23	4	879717147
374	193	4	883628973
679	153	2	884486904
844	151	4	877381674
399	328	4	882340311
893	471	4	874828897
532	139	5	874792232
454	95	2	888266433
128	265	5	879968663
889	1195	3	880182317
517	127	4	892660033
474	1063	5	887927728
374	234	4	880396256
221	544	4	875244512
405	1029	1	885547735
405	501	3	885548837
592	521	5	882955703
25	655	4	885852248
704	382	4	891397571
283	216	4	879298206
327	682	3	887737629
305	921	5	886324410
796	250	5	892660984
271	705	4	885849052
344	568	5	884901419
297	144	3	875238778
445	343	1	891199385
880	222	4	880166990
503	197	5	880383358
387	288	3	886484385
726	1	4	890079166
666	1071	3	880567771
145	728	2	875272988
230	447	1	880485513
767	22	4	891462614
339	154	4	891032885
733	287	3	879535129
195	413	3	885110849
943	765	3	888640227
488	190	5	891376046
429	742	4	882386711
510	873	3	887667780
483	473	3	878953090
334	213	4	891546373
437	79	4	880143855
