280	228	3	891701405
296	475	4	884196555
64	269	5	879365313
733	258	3	879535011
666	474	5	880139323
256	229	3	882164644
345	1082	2	884994569
58	474	4	884305087
484	161	4	891195444
13	646	4	882140037
782	1012	2	891499344
933	183	4	874853819
749	72	3	878850388
508	208	5	883776748
253	173	5	891628483
393	421	2	889555000
684	409	3	878760614
830	288	1	891899475
299	785	2	889502865
45	24	3	881014550
104	628	4	888465347
395	1060	2	886481149
241	689	3	887250085
367	302	5	876689364
876	187	4	879428354
255	976	1	883217030
476	433	4	883364250
210	502	3	891035965
310	832	1	879436035
738	405	2	875349968
495	616	4	888635050
617	447	4	883789386
136	237	4	882693597
381	118	1	892697051
627	581	3	879530662
263	188	5	891299031
389	657	5	879991115
198	193	4	884207833
183	431	2	891467545
313	125	3	891017059
639	638	4	891239790
265	237	5	875320462
315	55	5	879821267
889	338	1	880176666
263	1	5	891299207
387	672	2	886481687
148	169	5	877020297
610	153	5	888703766
313	31	4	891015486
307	239	3	877122138
628	361	5	880776981
686	89	4	879545481
896	51	2	887159951
632	97	4	879458856
416	553	4	886317079
452	384	2	875559398
880	584	3	880242933
398	519	4	875723337
535	950	3	879618019
749	67	1	878850588
826	195	5	885690636
788	64	5	880868005
627	9	4	879530014
629	160	4	880117361
60	529	4	883326862
705	99	3	883427691
588	378	3	890026059
24	173	5	875323474
201	886	1	884110927
939	591	5	880260994
658	960	4	875147873
459	455	2	879563392
3	300	2	889236939
719	79	4	877310859
790	664	3	885158235
874	340	3	888632194
44	553	3	878347847
158	325	4	880133920
896	2	3	887160000
48	215	4	879434751
943	685	4	875502042
79	508	3	891271676
269	762	1	891446662
246	409	2	884923372
585	638	4	891284016
782	1405	2	891499213
6	156	3	883602212
899	1016	3	884120149
320	278	3	884748886
470	13	4	879178518
411	258	4	892845634
745	531	3	880123517
339	428	5	891032349
758	686	3	881974823
116	730	4	876453519
807	62	3	892979256
379	736	4	880525945
416	686	5	893213444
410	272	4	888627138
564	831	3	888730658
679	748	4	884312926
342	584	4	874984430
244	708	4	880607231
314	672	5	877888723
159	756	4	880557464
592	193	5	882955948
452	520	3	875261100
100	1237	3	891375630
201	943	3	884114275
276	1089	2	882659211
668	355	2	890349190
828	531	4	891036972
62	451	3	879375716
455	549	4	879112320
276	315	4	892436298
13	481	3	882140038
727	1042	2	883712068
551	1303	1	892785399
577	720	4	880475043
174	1033	1	886515591
401	515	4	891032367
804	451	2	879446063
270	159	4	876956233
186	939	5	879023529
59	1005	5	888206363
43	122	2	884029709
719	58	3	879360933
789	1017	3	880332316
291	508	5	874805892
711	729	3	879994413
339	228	4	891033960
276	65	4	874787467
401	143	4	891033034
456	547	3	881371660
894	312	3	883518949
442	1074	3	883389053
519	991	2	883250021
383	14	5	891192836
548	156	5	891044356
94	51	3	891721026
313	969	4	891015387
541	204	4	884645816
660	22	4	891199262
941	294	4	875048532
712	417	4	874729750
595	411	3	886921448
868	433	4	877103195
632	318	5	879456843
779	15	4	875501782
115	558	5	881171203
896	210	4	887158332
433	12	5	880585803
618	111	3	891308946
757	179	4	888467855
932	890	1	891248778
863	872	2	889289240
60	176	4	883326057
249	476	3	879640481
378	441	3	880333995
317	350	5	891446819
766	50	4	891309053
70	313	4	884063469
296	1251	5	884196469
348	369	3	886523758
870	100	4	889717102
209	276	2	883417796
790	393	2	885156290
404	879	3	883790465
891	286	5	891638433
788	70	4	880869908
334	316	4	891544407
804	128	5	879441702
524	64	2	884634877
892	729	4	886610174
573	192	4	885844535
125	56	1	879454345
758	489	5	881975687
774	174	3	888557198
727	155	3	883712068
500	845	4	883865566
807	141	3	892684576
352	144	5	884290328
56	226	4	892679277
119	117	5	874775535
561	675	3	885808904
259	121	3	881379128
833	597	1	875133458
586	410	3	884057783
362	264	1	885019695
358	1524	5	891269418
123	847	4	879873193
406	523	3	879446062
87	4	5	879876524
896	237	5	887158714
561	231	2	885810744
666	294	3	880139037
10	695	3	877892050
534	7	4	877807780
431	358	2	877844489
5	228	5	875636070
211	520	4	879460096
301	154	4	882076425
504	629	4	887841136
125	384	3	892838591
141	1282	3	884585320
119	475	4	874775580
870	384	3	875680597
667	137	3	891035206
748	813	4	879454497
907	86	5	880160162
588	99	5	890023646
16	294	4	877717116
157	255	3	886889876
178	478	5	882826514
919	1284	3	875289566
919	304	4	875920245
338	133	4	879438143
326	449	3	879877039
339	527	4	891032793
340	504	1	884991742
405	1091	1	885549004
541	222	4	883864848
58	405	2	892242047
585	1158	4	891282573
312	587	3	891699399
49	559	2	888067405
32	628	4	883718121
299	278	3	877879980
758	542	2	881978495
637	546	1	882905182
524	65	4	884636646
385	497	5	879443186
346	120	3	875264287
44	183	4	883613372
405	1058	1	885546635
363	859	4	891500462
405	211	1	885547177
442	449	2	883390739
664	845	2	878090381
862	483	5	879304326
916	483	5	880844419
938	290	3	891356679
807	831	4	892530881
650	54	2	891385876
326	780	2	879877326
774	577	2	888556278
123	197	5	879872066
267	1035	4	878973971
650	510	3	891371090
250	151	4	878089677
920	292	3	884220058
152	780	5	884019189
526	307	2	885681958
896	73	3	887159368
506	1407	2	885135954
114	224	3	881259839
313	481	4	891014000
734	222	1	891022849
56	426	4	892683303
887	720	5	881380813
770	508	5	875972322
