630	1	4	885666779
914	736	3	887123465
399	90	2	882350653
416	1517	2	886320054
450	663	4	882373019
249	117	4	879640414
189	1403	4	893265921
865	100	4	880143232
406	575	1	880132188
290	176	4	880473971
526	50	5	885682426
288	276	4	886892127
727	96	4	883710152
535	172	3	879617747
503	1	5	879438233
653	179	4	880149927
345	293	4	884994592
151	420	5	879524760
755	331	3	882569771
361	1103	4	879440386
234	494	4	892078837
861	462	4	881274698
197	1420	1	891409683
161	202	5	891170769
719	255	2	883981599
254	133	5	886473158
498	100	3	881955291
196	8	5	881251753
774	411	1	888558853
631	346	4	888465004
659	204	4	891384152
877	241	4	882678194
590	130	1	879439567
807	584	4	892529031
782	1389	3	891500028
271	1101	4	885849025
608	1115	4	880406168
444	515	4	891979402
249	183	4	879572540
345	88	4	884992940
94	367	4	891723328
387	1143	5	886480623
222	79	5	878181906
263	87	4	891298977
42	183	4	881107821
128	140	4	879968308
151	610	5	879528607
146	311	4	891457714
344	87	4	889814195
249	469	4	879641285
96	265	5	884403758
503	1317	4	879438874
351	301	3	879481424
31	886	2	881547877
450	821	2	882812495
60	141	3	883327472
269	96	1	891450755
59	402	4	888206296
335	347	5	891567004
761	864	4	876190336
493	746	4	884131143
193	554	3	889126088
269	1028	2	891446838
924	300	2	884337243
158	433	3	880135044
821	237	5	874792491
707	97	4	886285876
900	508	3	877832764
707	770	3	886287405
109	29	3	880582783
12	132	5	879959465
916	674	3	880845522
399	1274	1	882350870
86	683	5	879570974
144	521	4	888105312
484	150	4	891195246
872	748	3	888478942
275	1091	2	875154535
459	105	4	879563819
144	165	4	888105993
339	737	3	891035180
409	367	3	881109264
7	521	5	891353124
904	778	3	879735678
838	405	4	887064589
16	228	5	877720733
499	56	4	885599182
790	1119	4	885156732
827	289	3	882807571
756	63	3	874830908
442	2	3	883390544
884	921	5	876859277
57	748	4	883696629
60	138	2	883327287
613	1	4	891227410
889	731	2	880181191
828	1646	4	893186124
389	172	5	879991175
119	40	4	886176993
130	554	4	876252288
938	762	4	891356780
136	127	5	882693404
181	845	3	878962816
89	875	3	879441160
233	57	5	880190451
693	98	4	875483268
711	272	5	884485798
826	624	4	885690379
823	33	3	878438332
664	480	5	878091393
569	756	3	879794660
703	1197	3	875242762
663	240	3	889493027
405	72	3	885547268
321	462	4	879440294
102	188	2	888801812
82	81	3	878770059
7	418	4	892131824
141	410	4	884585195
59	650	5	888205534
385	367	4	879444640
772	271	4	889028773
648	89	4	884797033
99	367	4	886519075
181	106	2	878963167
653	380	3	880151984
104	255	1	888465604
13	657	4	882139829
632	91	3	879459187
313	474	5	891016193
378	284	3	880044835
110	288	4	886987145
488	515	4	891293699
405	516	1	885547314
425	573	3	878738914
7	200	5	891353543
829	153	4	887584684
30	403	2	875061066
294	1199	2	889242142
343	9	5	876402738
653	790	2	880152523
94	864	2	891723397
16	448	5	877722736
158	183	3	880134332
758	650	5	881979419
616	313	5	891224590
392	847	4	891039015
429	154	3	882384683
868	114	5	877103371
627	591	3	879530205
716	47	3	879795606
294	350	4	889241426
586	96	4	884059110
397	65	2	875063876
232	1	4	880062302
429	194	4	882385705
799	45	4	879253969
240	873	2	885775857
200	739	4	884130046
788	498	5	880867933
379	636	3	880525502
843	52	2	879447110
38	383	2	892433801
780	300	3	891362937
422	129	4	875129839
195	276	4	880710086
166	258	4	886397562
751	153	4	889133240
89	724	4	879460027
823	428	5	878438511
916	709	3	880844123
414	301	3	884999128
934	427	4	891191027
436	787	5	887770640
334	716	3	891548758
541	376	3	883866210
863	272	5	889288910
747	168	4	888639015
804	993	2	879441236
870	50	3	875050865
922	95	3	891448580
21	319	2	874950889
302	988	2	879436875
675	347	4	889488431
567	1012	3	882427273
896	85	3	887160427
58	310	4	884459024
130	93	5	874953665
416	118	2	876697479
506	465	4	874874630
70	511	5	884067855
429	208	4	882384772
567	475	4	882426508
452	203	3	875275561
712	660	4	874730234
373	231	3	877104976
181	407	2	878963038
756	66	4	874829705
606	501	4	880926084
495	210	5	888632496
18	269	5	880129305
380	208	2	885480301
188	54	4	875074589
18	737	3	880132055
195	55	4	888737417
654	146	3	887864105
295	642	4	879517943
862	544	5	879304196
452	202	3	885547846
784	300	4	891386988
47	874	3	879439078
699	413	3	884152706
833	92	2	875135363
393	479	4	889555295
804	174	5	879441476
790	91	3	885157862
538	642	3	877107633
486	147	2	879875249
749	584	3	878848483
154	89	5	879138910
31	135	4	881548030
571	1039	3	883354760
221	109	2	875244369
325	199	5	891478199
174	386	1	886515130
138	117	4	879023245
519	908	5	883250148
506	490	3	874873529
92	1047	1	875644796
417	669	2	880953014
256	323	5	882150193
450	485	5	882373088
745	10	5	880123905
59	428	5	888205188
239	91	4	889180487
456	484	4	881373983
764	692	4	876246358
450	287	4	887660504
416	840	4	886315536
510	325	1	887667575
463	544	4	877385415
373	66	4	877099263
269	959	5	891457067
508	317	4	883767246
234	447	3	892336047
343	473	3	876403212
524	1204	3	884635225
293	164	4	888906598
601	405	1	876347765
535	210	5	879618160
621	472	3	880738462
617	238	3	883789249
457	640	4	882548467
503	224	3	880390128
894	898	4	883518875
347	4	4	881654452
308	578	2	887738847
620	452	3	889987604
543	1524	4	874866319
437	583	1	880143040
6	506	4	883602174
64	154	4	889737943
435	697	4	884133372
885	655	3	885713294
846	720	4	883949643
373	404	4	877111422
361	194	4	879440345
383	319	2	891192377
655	654	3	887474077
880	168	3	880174623
634	333	4	881007052
100	321	1	891375112
536	566	5	882360264
313	174	4	891014499
153	510	3	881371198
233	1194	5	880190371
864	4	4	888890690
721	990	5	877137213
450	97	4	882396351
399	43	3	882348664
846	747	3	883948417
13	363	3	882398076
201	198	4	884111873
92	243	1	875644795
738	197	4	875353869
296	950	4	884196741
929	484	3	879639969
682	1028	3	888523657
474	418	3	887928562
13	492	5	882140552
619	252	3	885953878
92	1041	3	875907675
401	204	5	891033684
560	321	3	879975151
487	809	2	884050192
503	736	4	880383174
402	710	2	876267206
497	226	3	879310913
551	356	4	892783829
234	1205	1	892335501
269	597	1	891450978
181	306	1	878962006
186	243	2	879024099
847	235	1	878776020
782	257	3	891499278
342	216	5	875320104
923	1	3	880387306
176	268	5	886046979
96	519	4	884402896
551	559	5	892784479
452	69	5	875275699
394	508	4	880886978
79	325	5	891271792
712	787	3	876251366
248	69	1	884534695
592	276	5	882608401
343	155	1	876407379
698	419	3	886367474
186	300	5	879022858
416	972	4	891476265
28	31	4	881956082
880	346	5	892958128
916	177	3	880844312
23	856	4	874787288
138	474	5	879024327
109	281	2	880571919
483	227	3	878953592
709	79	3	879846440
393	318	3	887745973
398	1041	3	875733660
234	140	2	892334766
627	27	3	879530762
236	196	1	890115966
334	879	3	891544264
88	886	5	891038103
846	499	4	883948840
574	900	4	891278860
181	1326	1	878963342
53	284	2	879442901
184	1397	3	889910233
606	483	5	880924921
236	153	2	890118075
437	286	2	880139482
1	24	3	875071713
738	173	5	875350012
497	164	4	879361872
921	760	2	879380164
524	275	3	884832616
216	201	3	880235734
594	127	4	874781076
717	100	4	884642268
699	1187	4	879148051
551	4	2	892783711
634	150	3	875728834
425	83	2	891986445
798	172	4	875639656
592	1264	4	882955460
798	258	4	875286981
378	482	4	880046229
422	126	4	875129911
474	423	5	887924425
648	169	5	882212651
517	111	3	892659922
817	327	4	874815593
431	323	3	877844559
174	423	2	886514276
393	831	1	887745454
870	559	2	879714532
665	185	4	884294200
697	237	5	882622414
676	132	5	892686703
332	50	5	887916675
303	326	2	879466116
875	23	5	876466687
709	1059	5	879847945
592	92	5	882956358
213	252	3	878870456
514	486	3	886189869
768	763	2	883835210
14	222	4	876965061
454	956	2	888266955
303	3	3	879485184
487	96	5	883446801
391	651	5	877399133
907	260	2	885860511
922	11	5	891450401
14	357	2	890881294
761	117	5	876190314
235	85	4	889655232
758	496	3	881976031
666	339	4	880138999
727	760	1	883713388
429	293	4	882385293
373	487	4	877098177
704	1454	3	891397441
191	302	4	891560253
399	845	3	882340719
633	195	4	875324997
605	294	4	879365219
782	127	4	891499213
7	139	3	891354729
186	554	1	879023751
15	292	5	879455128
387	217	3	886481687
194	30	3	879524504
621	364	3	874963446
642	288	1	885604085
313	300	4	891012907
869	846	2	884492201
601	163	4	876350400
823	183	4	878438403
311	420	1	884366334
459	194	3	879566291
573	205	3	885844674
559	587	4	891034095
363	328	3	891493840
25	173	4	885852969
805	58	4	881698778
130	321	5	874953291
160	282	4	876768025
145	105	2	875271442
256	282	3	882151017
653	378	3	890181185
770	303	4	875971568
174	155	4	886513767
90	170	5	891383561
94	652	4	891721167
537	239	2	886031933
942	265	5	891282880
815	1204	5	878696619
756	550	2	874829152
524	679	2	884636746
169	705	5	891359354
318	697	5	884496008
916	234	4	880845206
821	275	5	874792369
774	250	3	888559123
500	535	3	890010025
200	660	3	884129209
701	255	3	891447164
285	514	3	890595859
565	170	5	891037291
844	1474	4	877387195
272	194	5	879455043
1	183	5	875072262
717	628	5	884644605
446	245	4	879787226
15	928	1	879456404
875	937	4	876464830
193	333	1	889123039
149	337	2	883512968
118	433	5	875384793
447	293	4	878854459
786	202	4	882843812
130	204	5	875216718
479	144	4	879461741
406	1126	3	879446588
892	54	3	886609828
790	582	3	885156852
846	608	4	883948377
95	229	3	879196408
399	84	2	882345842
854	1283	2	882813047
870	1112	2	879714902
437	239	4	880141529
339	678	2	891036781
201	423	4	884112901
593	25	3	875659826
498	663	4	881956363
918	82	3	891988521
70	300	4	884063569
750	258	3	879445755
381	124	5	892697690
897	616	5	879990877
486	121	3	879875188
288	22	5	886374286
224	1045	2	888082766
391	191	3	877399336
94	404	4	891721615
195	496	4	888737525
94	225	3	891722646
388	310	5	886438540
724	304	4	883757703
459	333	3	879561574
189	178	5	893265191
846	495	4	883948840
178	69	5	882826437
327	92	4	887748006
660	33	2	891200193
370	604	4	879434804
73	171	5	888626199
798	208	3	875639010
592	1067	5	882608698
860	70	5	885991040
198	636	3	884209353
201	408	4	884111436
871	751	4	888192744
234	488	4	892078386
246	96	3	884920900
224	1442	3	888104281
707	638	4	886286361
804	211	4	879444805
870	45	5	875679795
495	566	4	888635144
437	955	4	881002404
637	333	3	882900888
833	185	5	875039416
417	411	2	879649001
536	136	4	882359780
625	188	4	891262724
542	435	4	886532818
138	493	4	879024382
181	1351	1	878962168
249	708	4	879572403
846	1133	2	883950711
297	267	3	875409139
158	116	5	880132383
884	736	3	876859329
60	185	4	883326682
387	357	5	886479690
756	100	5	874831383
457	28	5	882396989
851	79	4	875731722
58	960	4	884305004
585	971	3	891282894
215	432	5	891435574
222	300	5	877562795
707	880	2	887860711
903	196	4	891033781
102	635	2	888803148
151	419	3	879524878
660	1	3	891406276
790	214	3	885156618
932	7	4	891250109
495	478	4	888632443
214	93	4	892668249
524	528	4	884634818
108	13	3	879879834
23	655	3	874787330
767	222	5	891462760
846	208	5	883949547
429	83	4	882385168
923	151	4	880388021
405	203	1	885548578
177	121	2	880131123
545	218	4	879899906
537	507	4	886030966
440	582	3	891577919
82	238	3	878769373
207	526	4	875509507
924	1011	3	886760052
545	388	3	880347984
897	185	5	879991137
642	121	5	885842289
293	742	2	888904927
416	284	4	893142144
474	474	5	887923789
927	866	4	879181621
318	340	4	884470115
620	393	5	889988196
279	558	4	875307210
490	224	2	875428702
253	100	4	891628122
760	748	4	875665867
459	825	3	879563474
387	7	5	886479528
430	288	4	877225239
416	418	4	876699793
294	547	3	877819972
187	83	5	879465274
907	506	5	881030348
64	731	3	889739648
742	15	4	881335461
463	1012	2	889935860
844	100	4	877381607
414	748	3	884999147
880	1044	4	880242577
374	963	5	883629108
429	1443	2	882386601
774	421	1	888558128
399	58	3	882344942
246	265	4	884921411
492	275	2	879969210
130	300	5	874953239
793	844	4	875103842
682	659	1	888520638
878	1065	1	880871600
23	652	4	874785926
814	443	3	885411132
929	284	2	878402162
284	306	4	885329146
480	203	4	891208520
378	13	3	880044609
405	1555	1	885549045
889	700	3	880182295
559	322	4	891034987
751	655	3	889133377
305	1018	5	886324580
270	265	4	876956137
886	230	2	876033106
207	527	4	877879172
160	129	4	876768828
125	455	5	879454987
387	408	4	886484492
334	312	2	891544286
591	1041	2	891031644
716	428	3	879795838
851	8	4	875731776
295	157	5	879966498
939	1028	5	880261868
917	476	5	882912385
738	177	4	892958051
6	47	3	883600943
798	110	4	875914458
839	111	4	875752237
708	362	1	892718575
883	207	3	891693012
288	200	4	886373534
16	947	4	877719454
871	566	3	888193337
499	182	2	885599551
94	585	3	891723494
494	100	5	879541475
301	849	4	882078883
180	1119	3	877128156
388	678	4	886442062
267	175	5	878972558
91	234	5	891439503
320	145	4	884751552
280	183	3	891700588
406	638	4	879446684
474	252	4	887916567
592	877	2	882607647
532	472	5	893119335
880	423	5	880175690
749	209	4	878848828
448	321	4	891888509
868	402	1	877113412
892	273	4	886608681
109	226	5	880578503
804	949	3	879445254
677	742	4	889399139
915	334	3	891031477
392	463	3	891038946
225	480	5	879540748
916	157	4	880845011
301	162	3	882078287
721	8	4	877154765
43	328	4	875975061
924	228	4	886327826
474	431	4	887926999
360	933	3	880354408
119	1264	3	886176993
450	114	5	887660504
286	73	5	877532965
664	481	5	878091912
655	1063	3	888474909
768	1	5	883835025
429	1118	4	882385902
773	14	5	888538620
389	520	3	879991175
846	184	5	883949697
352	181	4	884289693
758	433	5	881976820
588	1047	3	890031141
328	1478	3	885049275
201	200	5	884112537
311	509	3	884366590
880	172	5	880167695
664	4	4	876526152
222	121	3	877564031
836	793	2	885754029
861	116	4	881274739
655	724	3	887427600
532	186	4	891910189
332	322	4	887916365
867	286	5	880077721
521	393	3	884478667
405	1584	1	885549407
534	595	4	877807747
7	99	5	891352557
200	755	5	884129729
835	633	5	891033889
468	294	3	875279153
447	206	4	878856209
222	198	4	881059039
896	420	4	887158739
653	4	3	878866755
527	238	5	879456405
599	294	4	880951113
60	21	3	883327923
145	310	4	883840666
276	843	4	874792989
655	385	3	887429669
584	172	4	885778080
346	88	4	874949380
665	172	4	884293523
923	282	4	880387624
178	465	3	882827506
868	238	4	877103249
880	93	4	880174623
445	56	5	891200869
149	328	2	883512689
308	89	5	887738057
401	471	4	891032495
94	380	3	891722760
267	1336	1	878974659
838	275	5	887064193
857	294	3	883432251
514	150	3	886189467
85	1113	2	879454981
528	82	4	886101632
650	429	4	891383523
682	190	4	888519725
450	1221	5	887660722
177	322	2	880130534
682	124	2	888517097
393	1032	3	889729296
436	340	5	887768445
645	183	4	892053340
542	288	2	886532149
416	1336	1	878879350
249	283	5	879572600
870	663	3	879540005
454	228	3	881959960
889	943	3	880178512
727	17	1	883711011
504	75	4	887912568
690	1042	4	881180035
940	751	3	884801227
840	8	5	891208958
178	410	4	882824467
647	298	3	876533005
291	735	4	874868027
666	650	5	880139409
500	249	3	887720111
774	548	1	888558041
60	403	3	883327087
727	538	3	883708066
712	843	3	874957140
500	98	4	883873811
493	527	5	884132037
907	25	5	880159113
629	245	3	880116240
655	191	4	887472744
469	1558	5	879524177
130	298	5	874953769
380	69	4	885479301
480	89	4	891208651
763	73	3	878919180
320	148	4	884748708
739	969	1	886959039
262	473	2	879791216
279	1500	5	875306613
85	310	3	880838201
899	367	4	884122450
325	737	4	891479846
663	876	3	889491739
293	8	3	888905736
680	203	3	876816162
705	373	3	883428237
805	259	1	879971049
545	379	4	879900010
850	969	5	883194908
308	597	3	887738933
29	480	4	882821989
805	1157	5	881696124
130	96	5	875216786
514	200	2	875462867
868	56	3	877107143
807	300	5	892527168
201	332	2	884110887
851	50	5	891961663
447	11	4	878856208
347	831	1	881653340
350	324	4	882345384
922	418	4	891448580
456	71	3	881374710
469	495	5	879525237
780	419	4	891363826
704	432	5	891397535
416	568	4	878879861
312	28	4	891698300
249	455	4	879640326
199	243	1	883782636
162	179	3	877636794
746	56	3	885075211
521	50	4	884475799
817	9	3	874815836
223	682	4	891548828
907	485	5	880160008
343	200	2	876404539
3	338	2	889237297
524	12	3	884634646
524	6	5	884627388
896	640	2	887160701
693	143	4	875484613
479	173	5	879460984
714	763	4	892777903
130	105	4	876251160
833	1428	3	875123494
539	197	5	879787985
237	134	5	879376327
666	423	3	880139381
543	249	2	888209667
655	1053	1	887489159
561	182	3	885807318
533	411	2	879365998
660	930	2	891198762
23	162	3	874786950
882	183	4	879864789
152	117	4	880148782
463	993	2	877387935
843	422	2	879448431
13	629	1	882141582
739	216	4	886958831
21	264	3	874950972
385	529	4	879445949
743	408	4	881277931
216	82	4	880244446
455	281	3	879110281
